model,nowcast_date,reference_date,age_group,location,confirm,holiday,group,mean,median,sd,mad,q2.5,q5,q20,q25,q50,q75,q80,q90,q95,q97.5,rhat,ess_bulk,ess_tail,q10,report_date
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-19,00+,DE,277,FALSE,1,277,277,0,0,277,277,277,277,277,277,277,277,277,277,,,,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.2435,147,0.515112046267708,0,147,147,147,147,147,147,148,148,148,149,0.999509284690287,2269.47289004685,1971.5605049214,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.0395,147,0.197380925154401,0,147,147,147,147,147,147,147,147,147,148,1.00061719872968,1978.89403996995,1969.15315251067,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.0415,147,0.204447179791413,0,147,147,147,147,147,147,147,147,147,148,1.00135028421285,2057.02157278468,2041.79263451097,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.054,147,0.230457274299682,0,147,147,147,147,147,147,147,147,148,148,1.00153095875275,1991.09528438312,1985.00662631706,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.0305,147,0.174885798512231,0,147,147,147,147,147,147,147,147,147,148,0.999586038186498,1870.80605522443,1865.59533825125,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.0485,147,0.217189630663699,0,147,147,147,147,147,147,147,147,147,148,0.999294933856952,2130.62508611331,2129.67972117875,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-20,00+,DE,147,FALSE,1,147.023,147,0.14994079204993,0,147,147,147,147,147,147,147,147,147,147,0.999384944584531,1792.84253617194,1792.84253617194,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,366.0965,366,1.15145589378737,1.4826,365,365,365,365,366,367,367,368,368,369,1.00054634387799,2052.39201811968,1876.08412612466,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.228,365,0.478675845727191,0,365,365,365,365,365,365,366,366,366,366,0.999295140879893,1877.47674027697,1899.05417414228,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.2235,365,0.487510598132641,0,365,365,365,365,365,365,365,366,366,367,0.999486241749384,1575.31103433341,1562.03418230824,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.2345,365,0.484383178415359,0,365,365,365,365,365,365,366,366,366,366,0.999842282306711,1956.46444915289,1944.56587150108,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.22,365,0.48858915223308,0,365,365,365,365,365,365,365,366,366,367,1.00046369781938,1676.81186351399,1384.52072528556,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.217,365,0.478566100717945,0,365,365,365,365,365,365,365,366,366,367,1.00013661363537,1875.88253661422,1883.44515120946,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-21,00+,DE,365,FALSE,1,365.2285,365,0.470529966340734,0,365,365,365,365,365,365,366,366,366,366,0.999257987574757,2060.25020601103,1950.71792611579,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,457.2635,457,1.73336956100467,1.4826,455,455,456,456,457,458,459,460,461,461,1.00219953249382,1885.9959245711,1781.69812828956,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.6345,455,0.818684843169958,0,455,455,455,455,455,456,456,457,457,458,1.0001793005142,1766.13076938977,1721.96766342785,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.657,455,0.837676459574616,0,455,455,455,455,455,456,456,457,457,458,1.00078423048859,1912.24897321642,1960.14688745221,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.5985,455,0.809089032512038,0,455,455,455,455,455,456,456,457,457,458,1.00040021683061,1958.56600446854,1800.49577348435,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.5955,455,0.795107444263957,0,455,455,455,455,455,456,456,457,457,458,0.999574452827794,1702.13683232304,1914.57888728104,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.6605,455,0.805334732900555,0,455,455,455,455,455,456,456,457,457,458,0.999148777764882,1928.24287247778,1882.88092064249,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-22,00+,DE,455,FALSE,1,455.7075,455,0.882798627495735,0,455,455,455,455,455,456,456,457,457,458,1.00014357271972,1826.43935218586,1875.91607333015,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,424.1815,424,1.9870913456628,1.4826,421,421,422,423,424,425,426,427,428,429,1.00116882481435,2103.19972287564,1885.24054084439,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,422.0105,422,1.02514155491025,1.4826,421,421,421,421,422,423,423,423,424,424,0.999546578365788,1916.89645588802,1915.87847853446,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,421.999,422,0.998748090798895,1.4826,421,421,421,421,422,423,423,423,424,424,1.00009180328122,2086.45366182965,1920.1149543308,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,421.982,422,1.01103268668564,1.4826,421,421,421,421,422,423,423,423,424,424,1.0004085796444,1735.80788474801,1657.86769430443,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,421.979,422,0.995014586332033,1.4826,421,421,421,421,422,423,423,423,424,424,0.999771017746688,2150.08332299577,2067.56778737986,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,422.0235,422,1.0356080300944,1.4826,421,421,421,421,422,423,423,423,424,425,1.0022747723407,1687.92939734845,1850.75528572159,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-23,00+,DE,421,FALSE,1,422.073,422,1.04986766359172,1.4826,421,421,421,421,422,423,423,423,424,425,1.00161011726676,1902.5158387565,1881.7353650665,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,425.0225,425,2.30383323480388,2.9652,421,422,423,423,425,426,427,428,429,430,1.00065375849614,1979.96044958924,1814.90453024414,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.486,422,1.29291910803033,1.4826,421,421,421,422,422,423,423,424,425,426,1.00000864043188,1982.1717246776,1966.49007672293,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.437,422,1.21974377942407,1.4826,421,421,421,422,422,423,423,424,425,425,1.00045852874115,1920.20337579488,1891.3087105772,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.508,422,1.30222267371828,1.4826,421,421,421,422,422,423,424,424,425,425,1.00219182636072,1890.17255417466,1851.81147207046,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.331,422,1.19128022492071,1.4826,421,421,421,421,422,423,423,424,424,425,0.999971672006372,1940.2351673678,1916.45744386573,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.5125,422,1.33706305715527,1.4826,421,421,421,422,422,423,424,424,425,426,1.00044507135291,1953.44384660853,1880.08569882545,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-24,00+,DE,421,FALSE,1,422.4665,422,1.2616154670871,1.4826,421,421,421,422,422,423,423,424,425,425,1.00026656242895,1953.97180201418,1817.70665415194,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,371.5185,371,2.43775082084537,2.9652,368,368,369,370,371,373,373,375,376,377,1.00042528232964,2097.93768670187,2032.05277332651,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.9255,369,1.44221695485542,1.4826,367,367,368,368,369,370,370,371,372,372,0.999737320449319,1982.01905606393,2032.26757427064,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.8505,369,1.39395886261228,1.4826,367,367,368,368,369,370,370,371,371,372,0.999714622551678,1896.28761206975,1880.37610819019,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.857,369,1.44830929013797,1.4826,367,367,368,368,369,370,370,371,371,372,1.00063335168936,1818.25218108547,1933.05487391302,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.74,369,1.3672361417596,1.4826,367,367,368,368,369,370,370,371,371,372,0.999850941516289,1868.80822247022,1928.88021746107,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.8575,369,1.42098675281504,1.4826,367,367,368,368,369,370,370,371,372,372,1.0005324250823,1791.24314758717,1908.61968226601,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-25,00+,DE,367,FALSE,1,368.635,368,1.40419403233322,1.4826,367,367,367,368,368,369,370,370,371,372,1.00343006528623,1961.50902277349,1690.60391464591,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,248.4225,248,2.0555063374146,1.4826,245,245,247,247,248,250,250,251,252,253,0.999394554196316,2013.76476967506,2033.17333439653,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.699,246,1.3624709771521,1.4826,245,245,246,246,246,247,248,249,249,250,0.999774724731114,2029.90301809428,1772.60040846165,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.5615,246,1.28881661773003,1.4826,245,245,245,246,246,247,248,248,249,249,1.00281266088038,1915.4139194812,1759.96022583797,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.5675,246,1.32526295917281,1.4826,245,245,245,246,246,247,248,248,249,250,0.99948902117024,1860.9358376337,1882.64747452426,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.4085,246,1.24153068799149,1.4826,245,245,245,245,246,247,247,248,249,249,1.00276494835537,1614.33971563996,1840.68138246296,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.6225,246,1.32244780013884,1.4826,245,245,245,246,246,247,248,248,249,250,1.00067930011975,2058.97564159923,1914.75549357995,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-26,00+,DE,245,FALSE,1,246.202,246,1.10851721015174,1.4826,245,245,245,245,246,247,247,248,248,249,0.999863843887365,2162.45911731672,2040.20707384491,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,151.4385,151,1.6848255305919,1.4826,149,149,150,150,151,152,153,154,155,155,1.00082778759494,1832.3363613605,1922.34885612954,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,150.1345,150,1.08857808682959,1.4826,149,149,149,149,150,151,151,152,152,153,0.999446035573368,1932.42731390183,1864.23301253111,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,150.1215,150,1.07205988928003,1.4826,149,149,149,149,150,151,151,152,152,153,1.00074476870002,1886.97847572902,1831.38156902796,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,150.1445,150,1.10509292151502,1.4826,149,149,149,149,150,151,151,152,152,153,1.00105603416303,1838.97097031534,1900.29730839743,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,149.9795,150,1.0235250616257,1.4826,149,149,149,149,150,151,151,151,152,152,1.0001174716909,1903.84210370892,1826.20121668459,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,150.1525,150,1.12154923491712,1.4826,149,149,149,149,150,151,151,152,152,153,1.00259531668043,1914.75425089451,1817.8156082152,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-27,00+,DE,149,FALSE,1,149.654,149,0.814011859651828,0,149,149,149,149,149,150,150,151,151,152,1.00019756571606,1866.10355658254,2004.34413099396,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,395.82,395,3.09828980243132,2.9652,391,391,393,394,395,398,398,400,401,403,1.00015105175704,1957.61599645029,1960.61222052385,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,392.077,392,1.79796755912665,1.4826,389,389,391,391,392,393,393,395,395,396,1.0002634443777,2083.65156667452,1868.70041336317,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,392.0495,392,1.8296785542291,1.4826,389,389,390,391,392,393,393,394,395,396,1.00007225508857,1997.77108582236,1922.33636481586,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,392.0825,392,1.79145147832689,1.4826,389,390,391,391,392,393,393,394,395,396,1.00164907080029,2141.04206763834,2030.26639551574,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,392.229,392,1.89983254047322,1.4826,389,389,391,391,392,393,394,395,396,397,1.00003437913903,2058.45132962815,1855.17022145114,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,392.0655,392,1.86412103244714,1.4826,389,389,390,391,392,393,394,395,395,396,1.00000532194621,1949.60709865112,1909.07158904595,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-28,00+,DE,389,FALSE,1,391.957,392,1.85441916384015,1.4826,389,389,390,391,392,393,393,394,395,396,0.999917595087367,1818.63205925535,1836.12265259542,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,543.213,543,4.34891797390706,4.4478,536,537,539,540,543,546,547,549,551,553,0.999256963010776,1993.85456730486,2011.79151066003,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,537.661,537,2.5681465472874,2.9652,533,534,535,536,537,539,540,541,542,543,1.00106598436163,1835.81169669788,1864.76818916377,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,537.718,538,2.5604206445306,2.9652,533,534,536,536,538,539,540,541,542,543,0.999777808604564,2016.48772517969,1951.8673870316,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,537.509,537,2.57472981433167,2.9652,533,534,535,536,537,539,540,541,542,543,1.00147710692039,2056.05987107246,1908.86598290813,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,538.0015,538,2.69483372667169,2.9652,534,534,536,536,538,540,540,541,543,544,1.00184783239939,1861.6355688378,1974.68928724776,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,537.7145,537,2.605260724327,2.9652,533,534,535,536,537,539,540,541,542,543,1.00000258212008,1838.24044213559,1682.07050546537,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-29,00+,DE,532,FALSE,1,538.3225,538,2.80221697232388,2.9652,534,534,536,536,538,540,541,542,543,545,1.00047434084184,2039.77649357167,1974.2052350494,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,466.931,467,4.37879274606101,4.4478,459,460,463,464,467,470,470,473,474,476.025,1.00018722791094,2065.52084405599,1941.4715609363,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,461.3525,461,2.73568743515619,2.9652,457,457,459,459,461,463,464,465,466,467,0.999791325914497,2066.58747940222,1988.29758031917,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,460.8805,461,2.57905903824658,2.9652,456,457,459,459,461,463,463,464,465,466,0.999565275047922,2067.60079338259,1880.84112312374,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,460.9685,461,2.68833058061231,2.9652,457,457,459,459,461,463,463,465,466,467,1.00025225728945,1849.22006432517,1730.38248155397,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,461.073,461,2.65691561783587,2.9652,457,457,459,459,461,463,463,465,466,467,0.999672258656332,1921.65977824089,1766.92212989852,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,461.504,461,2.80569420286317,2.9652,457,457,459,460,461,463,464,465,466,468,0.999729192874896,1894.43816229326,1979.98946035769,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-09-30,00+,DE,455,FALSE,1,461.7945,462,2.89161727675666,2.9652,457,457,459,460,462,464,464,466,467,468,1.00132767979699,1971.97351009126,1836.79182019025,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,358.854,358,3.83693171981354,2.9652,352.975,353,356,356,358,361,362,364,366,367.025,0.999787299228879,1912.95510518698,1935.28566548023,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.671,354,2.49757441109759,2.9652,350,351,353,353,354,356,357,358,359,360,0.999496280066742,2039.95587629188,1963.02461849894,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.1655,354,2.43167972462279,2.9652,350,351,352,352,354,356,356,357,358,359,0.999562848896286,2188.00143536079,1929.70422260048,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.3215,354,2.59181336099827,2.9652,350,351,352,352,354,356,356,358,359,360,1.0016839349056,1885.57516940623,1854.72598548081,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.122,354,2.43784485637866,2.9652,350,351,352,352,354,356,356,357,358,360,1.00142152197537,1762.49291549934,1953.94140491287,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.5885,354,2.58621576942122,2.9652,350,351,352,353,354,356,357,358,359,360,0.99983296262305,2046.46261276501,1997.13155665706,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-10-01,00+,DE,349,FALSE,1,354.563,354,2.5981543840006,2.9652,350,351,352,353,354,356,357,358,359,360,1.00109580345004,2060.27612102576,1722.33206996556,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,362.13,362,3.99337871191406,4.4478,355,356,359,359,362,365,365,367,369,371,1.00079432429627,2153.18390079069,1934.64927908499,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,358.289,358,2.91268276000498,2.9652,353,354,356,356,358,360,361,362,364,365,0.99942552035439,2052.20450739974,1932.12491091156,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,357.5975,357,2.77512962259623,2.9652,353,353,355,356,357,359,360,361,363,363,1.00013419841265,2050.22808181577,1777.42756541737,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,357.6455,357,2.86023079664999,2.9652,353,353,355,356,357,359.25,360,361,363,364,0.99916809847749,1987.07087888689,1871.48116372716,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,356.9885,357,2.71164973256799,2.9652,352,353,355,355,357,359,359,361,362,363,0.999291227567943,1920.72282280483,1949.45131383699,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,358.003,358,2.90106861338193,2.9652,353,354,355,356,358,360,360,362,363,364,1.00012725659082,2081.60760446303,1673.06891896443,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-10-02,00+,DE,351,FALSE,1,357.1175,357,2.72440910152573,2.9652,352,353,355,355,357,359,359,361,362,363,0.999525283608277,1938.13361958495,1958.30218424274,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,254.1325,254,3.68384705363256,2.9652,248,249,251,251,254,256,257,259,261,262,1.00079210418754,1922.90344566531,1910.22702506415,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,251.467,251,2.74621227164261,2.9652,247,247,249,250,251,253,254,255,256,257,1.0000698276046,1895.81570725875,1756.5043728673,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,250.9055,251,2.54810049999584,2.9652,247,247,249,249,251,253,253,254,255,256,0.999586900528953,1934.66443753702,1704.71530946521,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,250.868,251,2.59517696347202,2.9652,246,247,249,249,251,252,253,254,255,256,1.00035705354476,1942.65550161204,1861.292582912,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,250.2225,250,2.47266066725455,2.9652,246,247,248,248,250,252,252,254,255,256,0.999772383650897,1989.6410224958,1719.67356055747,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,251.1695,251,2.64920344432902,2.9652,246.975,247,249,249,251,253,253,255,256,257,0.999752598445165,2070.5957850344,1823.72684757785,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-10-03,00+,DE,245,FALSE,1,249.799,250,2.39300276454407,2.9652,246,246,248,248,250,251,252,253,254,255,1.00000652420314,1618.25132970052,1735.57257660851,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,148.9105,149,2.84280328465718,2.9652,144,145,146,147,149,151,151,153,154,155,1.00166747765862,1816.71180058432,2034.28832388389,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,146.8645,147,2.02859491980887,1.4826,144,144,145,145,147,148,148,150,150,151,0.999717526829589,1937.37518228423,1913.3546278502,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,146.4845,146,1.98613496924505,1.4826,143,144,145,145,146,148,148,149,150,151,1.0008542282589,2116.98125133426,1826.90612631691,,2021-10-28
"Reference: Age and week, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,146.496,146,1.89730964577371,1.4826,143,144,145,145,146,148,148,149,150,151,1.00012250870158,2134.23203505693,1921.52489261352,,2021-10-28
"Reference: Age and week by age, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,145.6355,145,1.72456568834205,1.4826,143,143,144,144,145,147,147,148,149,149,1.00052770165974,1967.32542958058,1717.34065492886,,2021-10-28
"Independent by age, Reference: Week, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,146.7465,147,2.0613981738654,1.4826,143,144,145,145,147,148,148,149,151,151,1.00081034574195,1984.54580908883,2011.93136973665,,2021-10-28
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-10-28,2021-10-04,00+,DE,143,FALSE,1,145.3335,145,1.64670384914331,1.4826,143,143,144,144,145,146,147,148,148,149,1.00032532586343,1954.45707373757,1882.02847866892,,2021-10-28
"Reference: Fixed, Report: Fixed",2021-10-28,2021-10-05,00+,DE,336,FALSE,1,346.8105,346,4.03084527199983,4.4478,340,341,343,344,346,349,350,352,354,356,0.999992106506282,1886.4910864431,1778.88198825989,,2021-10-28
"Reference: Fixed, Report: Day of week",2021-10-28,2021-10-05,00+,DE,336,FALSE,1,342.803,343,2.77164788817195,2.9652,338,339,340,341,343,344,345,347,348,349,0.999918633289332,2024.46244507947,1791.04917378525,,2021-10-28
"Reference: Age, Report: Day of week",2021-10-28,2021-10-05,00+,DE,336,FALSE,1,342.147,342,2.61587698606091,2.9652,338,338,340,340,342,344,344,346,347,348,1.00115198221825,1826.34684873134,1923.25809794824,,2021-10-28
