model,nowcast_date,reference_date,age_group,location,confirm,holiday,group,mean,median,sd,mad,q2.5,q5,q20,q25,q50,q75,q80,q90,q95,q97.5,rhat,ess_bulk,ess_tail,q10,report_date
"Reference: Fixed, Report: Fixed",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Reference: Fixed, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Reference: Age, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Reference: Age and week, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Reference: Age and week by age, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Independent by age, Reference: Week, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Independent by age, Reference: Week and day of week, Report: Day of week",2021-11-10,2021-10-02,00+,DE,356,FALSE,1,356,356,0,0,356,356,356,356,356,356,356,356,356,356,,,,,2021-11-10
"Reference: Fixed, Report: Fixed",2021-11-10,2021-10-03,00+,DE,247,FALSE,1,247.3195,247,0.602993823165203,0,247,247,247,247,247,248,248,248,249,249,0.999128649594358,1903.9511839105,1846.55997574648,,2021-11-10
"Reference: Fixed, Report: Day of week",2021-11-10,2021-10-03,00+,DE,247,FALSE,1,247.044,247,0.207570572989973,0,247,247,247,247,247,247,247,247,247,248,0.999797705606057,1973.48995918692,1968.79893690368,,2021-11-10
"Reference: Age, Report: Day of week",2021-11-10,2021-10-03,00+,DE,247,FALSE,1,247.054,247,0.228276269085321,0,247,247,247,247,247,247,247,247,248,248,0.99935497786863,2037.53261269943,2008.04825741572,,2021-11-10
